,GSM2668066,GSM2668067,GSM2668068,GSM2668069,GSM2668070,GSM2668071,GSM2668072,GSM2668073,GSM2668074,GSM2668075,GSM2668076,GSM2668077,GSM2668078,GSM2668079,GSM2668080
ENSG00000079805,1956,2987,2508,2852,1055,3133,2822,3273,2989,4952,497,2905,1657,861,1010
ENSG00000079819,365,375,489,356,251,609,371,113,178,5,280,3341,762,59,269
ENSG00000079841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000079931,12,18,15,14,10,0,0,0,0,0,0,3,2,0,0
ENSG00000079950,1514,1500,1448,1225,1071,1289,652,1086,307,998,290,792,643,161,210
ENSG00000079974,251,462,305,316,203,257,155,135,108,89,57,84,280,111,93
ENSG00000079999,196,147,330,193,135,549,514,203,423,389,542,1336,503,366,329
ENSG00000080007,89,182,133,180,9,252,0,0,0,1,104,0,0,0,0
ENSG00000080031,0,0,0,2,0,0,0,0,0,0,3,3,1,0,0
ENSG00000080166,9,10,6,3,1,2,0,2,9,0,0,0,2,0,0
ENSG00000080189,201,260,270,289,95,608,759,508,730,642,80,180,266,134,312
ENSG00000080200,149,168,159,190,137,15,10,24,14,8,37,186,117,0,18
ENSG00000080224,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
ENSG00000080293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080298,195,275,154,181,88,92,123,155,42,65,53,158,162,89,13
ENSG00000080345,866,1018,778,951,332,790,734,671,310,141,679,596,713,302,262
ENSG00000080371,1712,1631,1213,1455,606,1359,1036,1666,791,823,188,1363,821,288,199
ENSG00000080493,18,37,23,30,10,9,10,3,9,0,0,0,11,24,5
ENSG00000080503,4846,4685,4457,5212,1728,3363,3522,2208,747,265,827,5668,2880,1182,687
ENSG00000080511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080546,236,249,297,345,166,108,65,104,17,283,21,143,1764,81,28
ENSG00000080561,6,20,33,33,2,0,0,0,1,0,0,1,0,0,1
ENSG00000080572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080573,244,92,7,191,8,2,4,2,0,0,1,1,0,0,3
ENSG00000080603,1004,1148,1114,1186,631,552,597,774,212,197,75,759,517,134,278
ENSG00000080608,769,930,751,1170,418,787,948,504,271,100,887,2387,729,544,453
ENSG00000080618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080644,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000080709,3,1,1,2,0,0,2,2,3,2,0,5,2,2,0
ENSG00000080802,298,368,332,432,133,156,189,202,136,146,102,260,177,79,53
ENSG00000080815,1211,1086,873,1524,721,756,740,868,363,640,261,1070,501,177,213
ENSG00000080819,278,374,281,303,144,308,317,54,18,7,263,315,129,53,86
ENSG00000080822,484,660,483,751,299,200,248,264,149,330,78,251,244,131,45
ENSG00000080823,22,34,14,18,7,70,106,25,7,12,58,41,316,16,31
ENSG00000080824,24353,20698,22134,22425,12521,23240,16531,22025,28352,18624,9403,222782,14034,22386,12997
ENSG00000080839,311,293,240,272,92,330,331,225,33,41,71,416,218,22,43
ENSG00000080845,686,659,641,765,234,470,401,374,448,632,97,685,318,248,86
ENSG00000080854,12,33,14,42,4,2,0,2,0,0,13,24,7,14,0
ENSG00000080910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080947,136,301,242,187,54,40,23,15,12,5,24,11,95,39,16
ENSG00000080986,51,130,68,167,56,347,245,212,76,321,357,1448,297,268,287
ENSG00000081014,1231,1080,946,1037,285,260,159,136,29,82,141,202,107,91,66
ENSG00000081019,247,501,402,395,103,827,599,712,1693,2175,88,659,395,271,221
ENSG00000081026,22,31,35,26,27,2,2,2,3,0,29,53,2,2,47
ENSG00000081041,24,21,14,4,1,112,67,46,15,25,2,74,63,12,76
ENSG00000081051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081052,39,30,47,24,19,1,2,1,0,0,3,16,1,0,0
ENSG00000081059,3995,3285,3458,5773,1692,17,45,66,45,30,12,127,22,2196,25
ENSG00000081087,680,685,547,704,232,292,185,212,54,26,95,399,30,106,58
ENSG00000081138,0,1,1,1,0,3,2,4,1,1,0,75,0,0,1
ENSG00000081148,8,25,14,17,4,1,7,5,0,0,4,38,5,16,3
ENSG00000081154,732,1097,1110,1000,507,1174,577,611,219,230,996,938,755,499,238
ENSG00000081177,78,110,74,75,76,115,101,58,48,9,65,242,52,41,26
ENSG00000081181,4,13,12,10,3,20,5,0,10,8,6,374,27,19,2
ENSG00000081189,839,759,996,805,470,519,268,275,448,288,650,2929,866,169,271
ENSG00000081237,18437,24666,17943,22597,10191,3215,2702,7252,786,1033,1329,6106,3314,1962,403
ENSG00000081248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
ENSG00000081307,418,575,398,525,145,450,479,423,78,114,361,1063,316,255,154
ENSG00000081320,3423,4430,3122,3980,1235,2781,2814,7864,2130,2486,223,1885,850,1753,626
ENSG00000081377,138,196,164,179,47,125,29,73,15,16,0,0,7,7,33
ENSG00000081386,149,180,187,174,78,94,111,42,45,4,10,129,117,52,17
ENSG00000081479,0,0,0,0,0,0,0,0,0,0,0,68,3,0,0
ENSG00000081665,224,301,341,362,173,107,126,102,62,29,8,109,236,208,20
ENSG00000081692,55,57,53,66,17,98,104,25,104,27,103,112,97,45,63
ENSG00000081721,113,189,154,201,88,155,119,78,59,35,151,435,192,122,54
ENSG00000081760,61,98,98,114,34,134,179,76,84,24,54,53,122,117,60
ENSG00000081791,450,520,450,645,254,672,573,361,534,425,450,447,597,220,285
ENSG00000081800,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0
ENSG00000081803,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
ENSG00000081818,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000081842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081853,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0
ENSG00000081870,309,504,450,440,222,612,438,297,165,70,721,566,421,284,226
ENSG00000081913,35,35,36,54,21,153,105,103,25,67,29,42,226,41,39
ENSG00000081923,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0
ENSG00000081985,81,90,117,105,64,25,9,1,1,0,0,0,139,6,35
ENSG00000082014,245,340,296,454,162,210,124,91,164,139,11,44,50,26,293
ENSG00000082068,381,415,484,548,172,675,553,508,825,334,573,1067,606,340,236
ENSG00000082074,8864,12019,12421,12357,4192,6017,4129,8015,9110,2957,218,17279,1467,1258,1389
ENSG00000082126,5,5,3,3,0,4,2,8,76,33,0,6,0,1,3
ENSG00000082146,65,107,68,86,33,201,197,20,35,50,78,70,66,29,25
ENSG00000082153,504,1140,1133,729,1038,1418,473,1115,656,3068,318,3032,865,781,273
ENSG00000082175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ENSG00000082196,24,44,42,62,14,54,63,34,7,9,51,84,100,95,33
ENSG00000082212,682,832,832,886,421,1350,1073,1033,236,234,252,1160,789,331,202
ENSG00000082213,159,170,180,155,72,101,57,67,14,48,37,192,43,23,14
ENSG00000082258,937,1243,885,1234,531,493,431,537,86,82,299,808,632,293,115
ENSG00000082269,75,109,94,146,39,66,41,31,21,17,168,82,70,56,68
ENSG00000082293,18,25,38,14,14,4,2,1,7,2,2,10,6,0,2
ENSG00000082397,645,803,667,681,455,6,33,67,1,1,15,27,13,17,10
ENSG00000082438,173,156,198,163,106,41,12,7,3,5,1,25,80,10,35
ENSG00000082458,200,252,304,157,59,55,11,6,2,6,16,104,127,43,13
ENSG00000082482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082512,1427,1817,1471,1417,814,113,95,71,9,13,174,418,527,233,54
ENSG00000082515,90,82,94,147,57,219,215,75,355,512,436,385,280,190,166
ENSG00000082516,122,180,147,176,94,106,175,46,24,26,113,315,60,67,28
ENSG00000082556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082641,1253,1058,1053,914,919,1034,587,565,405,690,773,1539,1702,783,518
ENSG00000082684,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13
ENSG00000082701,287,316,303,352,127,405,430,747,1195,1496,104,954,332,176,240
ENSG00000082781,275,408,412,553,113,181,105,17,4,0,2,24,53,26,12
ENSG00000082898,2178,2833,2997,2269,1442,1437,1218,995,171,79,476,3853,1897,502,258
ENSG00000082929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082996,410,533,378,801,259,260,251,429,130,132,242,186,224,123,79
ENSG00000083067,3,19,9,10,0,18,8,18,37,18,5,10,5,2,4
ENSG00000083093,111,101,123,168,44,57,89,38,3,9,57,71,55,85,47
ENSG00000083097,340,491,150,441,129,123,211,84,16,16,55,217,138,75,76
ENSG00000083099,208,351,204,293,116,235,179,198,144,154,82,508,150,95,119
ENSG00000083123,52,110,128,100,25,174,193,49,37,75,98,165,206,127,34
ENSG00000083168,1999,2445,2177,2676,1168,972,871,1876,410,140,419,1428,1136,380,286
ENSG00000083223,2114,2398,1912,2444,1341,830,630,1323,238,232,385,835,350,371,244
ENSG00000083290,296,254,306,209,156,103,70,60,19,14,44,105,108,47,35
ENSG00000083307,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000083312,444,850,492,525,492,382,551,377,460,193,251,2168,375,207,95
ENSG00000083444,362,340,445,319,156,332,274,462,464,215,133,538,185,40,121
ENSG00000083454,322,329,407,267,242,124,82,32,55,15,11,55,95,629,20
ENSG00000083457,79,109,171,168,91,264,287,119,333,211,169,84,169,577,76
ENSG00000083520,778,925,856,986,394,423,368,246,78,188,364,1126,479,213,126
ENSG00000083535,398,530,311,411,115,285,317,219,67,39,225,335,140,154,92
ENSG00000083544,249,305,252,378,164,155,166,115,60,16,145,374,139,189,75
ENSG00000083635,161,177,146,163,94,156,187,64,108,320,140,505,170,80,61
ENSG00000083642,1030,1025,1043,1158,418,989,759,811,458,239,227,1645,616,319,227
ENSG00000083720,310,467,296,318,193,362,335,133,153,20,282,1719,360,179,162
ENSG00000083750,103,138,149,155,37,158,144,100,64,91,111,167,292,94,56
ENSG00000083782,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000083799,2008,2719,2266,2700,1165,751,868,994,385,631,275,1073,1100,395,305
ENSG00000083807,11,25,22,21,9,65,75,13,72,38,90,169,44,48,39
ENSG00000083812,97,117,99,108,49,105,137,116,165,490,16,329,74,37,49
ENSG00000083814,206,221,233,379,125,124,178,120,49,37,128,309,228,121,42
ENSG00000083817,36,33,14,40,26,13,32,2,11,18,17,100,43,25,10
ENSG00000083828,153,174,147,251,124,141,151,202,84,149,47,383,156,66,48
ENSG00000083838,85,66,89,60,46,70,66,42,58,107,13,85,63,60,36
ENSG00000083844,151,191,239,290,74,138,101,43,65,27,67,308,264,92,74
ENSG00000083845,1246,1731,1656,3607,823,3648,4365,778,7368,6812,5525,10505,3743,4538,2822
ENSG00000083857,0,0,0,0,0,1,16,4,0,0,0,0,570,0,0
ENSG00000083896,3673,3892,3598,4242,1944,2318,2093,2772,1274,961,776,3200,2020,886,673
ENSG00000083937,357,493,348,451,217,486,330,435,90,335,161,694,316,155,93
ENSG00000084070,2684,4312,3231,4354,1256,1387,751,2667,1956,549,182,1161,1081,259,234
ENSG00000084072,308,489,412,462,173,539,525,178,591,239,491,1024,344,220,306
ENSG00000084073,233,340,305,356,190,209,184,226,58,48,131,465,105,69,33
ENSG00000084090,705,1262,794,938,418,636,693,488,299,238,850,844,641,302,338
ENSG00000084092,205,269,279,312,169,345,405,126,209,114,164,302,343,285,118
ENSG00000084093,639,1041,1089,869,326,893,820,622,267,100,306,675,411,306,141
ENSG00000084110,53,82,86,131,155,605,434,472,223,110,17,26,110,29,115
ENSG00000084112,470,689,491,511,201,287,226,289,297,195,59,228,316,55,83
ENSG00000084207,195,271,273,364,153,1125,1057,334,2129,2323,173,557,1127,525,1003
ENSG00000084234,14221,10762,8300,10501,3948,4842,5402,4932,2620,2189,649,14319,5290,546,1903
ENSG00000084444,23,22,24,35,14,37,34,11,12,53,57,27,39,62,32
ENSG00000084453,3,4,5,19,0,2,2,6,0,0,1,2,0,0,2
ENSG00000084463,1531,1228,1567,1173,806,956,658,496,398,512,226,2300,1263,348,290
ENSG00000084623,434,574,708,766,288,662,844,451,1362,1685,444,2307,967,633,601
ENSG00000084628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000084636,0,0,0,0,0,18,10,7,5,2,1,0,8,5,5
ENSG00000084652,799,758,702,816,459,650,693,503,210,94,206,1708,410,229,238
ENSG00000084674,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
ENSG00000084676,1044,1588,1208,1315,611,689,514,1053,557,140,179,569,466,135,189
ENSG00000084693,91,121,144,144,62,324,281,125,212,271,249,340,338,158,221
ENSG00000084710,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0
ENSG00000084731,79,91,66,64,53,173,124,164,67,85,46,196,107,82,56
ENSG00000084733,1811,1752,1413,1733,889,1986,1166,1635,518,235,819,1766,548,477,370
ENSG00000084734,0,0,1,6,0,0,0,0,0,0,7,0,1,0,0
ENSG00000084754,2059,2517,2811,3366,1396,5167,6183,2193,6209,3974,2313,3849,4473,2810,4555
ENSG00000084764,100,67,53,88,24,18,34,32,16,6,137,2,11,2,20
ENSG00000084774,102,207,163,187,118,151,193,70,92,28,75,419,217,173,232
ENSG00000085063,93,106,85,135,74,722,999,442,799,390,175,175,362,254,401
ENSG00000085117,228,354,338,315,232,1583,1552,688,2703,1413,1313,5761,2175,1349,806
ENSG00000085185,153,176,223,128,66,402,428,411,179,131,24,359,124,80,109
ENSG00000085224,4712,5457,7933,5507,1551,4797,3601,4077,2353,619,1075,6268,2069,1079,1089
ENSG00000085231,273,149,236,276,162,327,332,178,37,11,750,1252,344,402,138
ENSG00000085265,11693,9421,8804,13729,6802,24415,19999,24178,39227,20395,1366,4930,3284,3785,9995
ENSG00000085274,168,211,196,237,110,131,205,107,47,284,72,98,121,81,33
ENSG00000085276,0,1,1,1,4,55,35,8,30,8,0,154,546,4,30
ENSG00000085365,122,221,142,184,143,212,189,129,50,191,66,176,142,145,55
ENSG00000085377,118,216,163,226,108,186,205,91,120,27,127,404,203,102,89
ENSG00000085382,86,106,77,97,57,107,119,78,11,8,46,201,110,97,22
ENSG00000085415,201,317,347,395,105,452,279,147,159,87,95,1082,223,197,117
ENSG00000085433,133,153,128,139,58,123,110,141,12,76,48,143,112,39,15
ENSG00000085449,479,928,566,649,225,547,584,479,79,71,78,293,278,64,99
ENSG00000085465,16,43,53,63,15,5,4,6,4,61,10,8,12,26,2
ENSG00000085491,268,309,252,293,137,317,261,302,57,14,30,379,172,68,35
ENSG00000085511,567,685,604,691,336,353,414,246,55,15,170,513,371,119,154
ENSG00000085514,495,536,432,647,340,577,282,980,1523,863,24,327,114,46,220
ENSG00000085552,0,0,1,0,1,2,2,4,0,0,0,9,4,0,1
ENSG00000085563,349,698,531,620,237,55,18,1,25,23,0,778,368,40,13
ENSG00000085644,38,56,65,68,28,87,88,49,125,17,6,96,38,34,27
ENSG00000085662,120,242,190,230,84,93,108,39,75,31,210,497,276,137,178
ENSG00000085719,296,482,418,390,213,1777,1044,1752,1107,662,93,122,274,247,188
ENSG00000085733,817,1334,861,1523,225,1080,420,109,79,39,24,100,182,28,160
ENSG00000085741,1,3,4,9,2,62,14,5,3,0,18,231,27,2,4
ENSG00000085760,680,757,700,944,290,494,483,346,166,72,756,939,490,273,366
ENSG00000085788,576,741,774,669,280,349,285,175,24,180,156,860,462,61,32
ENSG00000085831,1,3,0,8,1,0,1,0,0,0,1,248,8,4,1
ENSG00000085832,830,1204,955,1027,409,706,515,580,225,160,254,1743,565,235,122
ENSG00000085840,4,10,11,11,4,189,251,112,120,256,47,396,131,42,110
ENSG00000085871,17,12,34,32,31,136,163,41,153,64,479,71,135,38,104
ENSG00000085872,567,666,540,771,306,409,419,444,201,508,69,1715,596,230,195
ENSG00000085982,248,209,304,294,84,107,127,145,40,13,112,67,217,86,111
ENSG00000085998,179,218,203,224,86,196,190,80,302,118,42,285,156,140,101
ENSG00000085999,1,8,8,12,2,133,124,62,73,28,40,349,50,17,49
ENSG00000086015,144,134,144,139,71,167,236,251,157,138,40,368,307,56,150
ENSG00000086061,2018,1991,1674,2286,1375,1698,1365,2461,1559,2207,774,6247,730,1337,776
ENSG00000086062,1152,1554,1018,1440,553,698,549,699,472,291,53,554,312,83,143
ENSG00000086065,653,736,576,753,470,1021,701,695,516,596,288,897,469,655,258
ENSG00000086102,544,888,700,718,355,542,694,410,450,827,110,591,533,156,258
ENSG00000086159,0,0,4,3,1,3,3,0,0,0,0,2,2,0,3
ENSG00000086189,110,126,134,191,106,121,165,46,23,27,191,591,169,80,37
ENSG00000086200,92,68,85,94,69,138,163,38,44,44,188,903,211,254,80
ENSG00000086205,0,0,0,0,0,4,1,1,0,0,0,0,30,0,2
ENSG00000086232,2110,3197,2858,3890,954,2790,2488,1254,1115,909,1145,5890,2637,743,832
ENSG00000086288,22,45,29,70,29,94,98,128,53,16,23,28,60,17,131
ENSG00000086289,7,16,37,35,15,152,186,44,15,4,16,155,287,93,49
ENSG00000086300,925,1124,927,1026,577,784,612,1325,341,213,104,212,266,132,185
ENSG00000086475,314,538,454,500,167,781,686,200,224,384,223,632,338,230,171
ENSG00000086504,284,314,352,436,165,805,630,329,1280,950,548,830,488,468,446
ENSG00000086506,0,0,0,4,1,7,19,1,12,0,8,10,4,4,16
ENSG00000086544,77,80,81,80,51,97,82,72,85,114,27,178,52,41,30
ENSG00000086548,5,36,93,10,1,6323,8351,4353,3920,935,187,171,251,649,843
ENSG00000086570,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ENSG00000086589,700,915,853,1045,388,728,718,758,534,1114,225,1070,656,343,237
ENSG00000086598,1712,2111,1684,2080,908,2086,1580,1434,501,620,485,2647,1337,721,266
ENSG00000086619,189,213,234,152,74,81,133,72,59,73,25,152,111,47,33
ENSG00000086666,700,962,906,1085,442,910,704,622,381,899,1142,782,514,243,206
ENSG00000086696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000086712,602,545,438,651,344,405,422,299,125,129,95,641,175,107,96
ENSG00000086717,24,5,3,5,1,5,23,25,11,0,29,2,1,2,3
ENSG00000086730,1138,1130,1223,1144,696,2413,1713,1931,2741,1734,299,2020,2728,1637,1025
ENSG00000086758,2415,2646,3177,2836,1521,1218,1489,1063,478,434,1490,2973,3029,744,1234
ENSG00000086827,127,164,145,193,93,202,214,142,101,56,152,542,128,98,111
ENSG00000086848,58,95,102,130,37,107,133,56,190,60,135,255,136,102,105
ENSG00000086967,6,1,2,1,2,0,1,0,1,5,0,0,0,0,2
ENSG00000086991,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000087008,29,60,41,55,27,55,82,41,114,37,43,132,120,49,49
ENSG00000087053,101,140,144,161,52,125,114,29,5,18,63,309,151,56,35
ENSG00000087074,3326,1973,2073,2447,840,9515,5858,21523,19835,35645,814,21314,1173,3282,6470
ENSG00000087076,1,4,0,2,0,0,3,0,0,0,1,0,5,8,3
ENSG00000087077,54,46,34,46,29,161,282,123,131,76,43,370,357,195,196
ENSG00000087085,0,0,0,0,0,33,50,2,3,0,42,14,4,3,54
ENSG00000087086,1671,2559,2028,3506,1751,3987,4212,2406,7000,10357,1784,5319,2925,1948,3334
ENSG00000087087,2693,2741,2420,3256,1231,2322,2375,2226,2320,1840,1374,5993,2322,1419,2237
ENSG00000087088,109,197,185,207,107,293,299,162,398,274,180,625,559,411,240
ENSG00000087095,119,169,158,184,69,305,237,161,79,80,262,507,272,95,79
ENSG00000087111,139,265,210,179,100,258,227,244,312,126,198,232,350,110,134
ENSG00000087116,14,1,0,0,0,0,2,0,0,0,1,3,13,0,0
ENSG00000087128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000087152,729,845,643,934,356,479,470,476,263,608,97,464,452,200,133
ENSG00000087157,179,231,127,207,74,211,232,183,97,223,40,151,183,64,48
ENSG00000087191,1027,1145,1331,1534,609,1408,1321,804,1311,1149,1352,2461,1349,870,1239
ENSG00000087206,702,818,783,777,400,981,957,1023,625,1265,520,1095,913,294,331
ENSG00000087237,2,4,8,6,2,5,2,2,2,4,13,392,22,0,11
ENSG00000087245,1,0,1,1,0,37,5,2,4,18,19,30,38,5,4
ENSG00000087250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000087253,196,243,248,159,140,1300,897,1388,334,1232,115,1058,192,115,372
ENSG00000087258,59,74,42,33,29,10,3,6,17,1,1,10,0,2,1
ENSG00000087263,354,422,393,540,163,333,318,127,113,165,105,1154,265,138,83
ENSG00000087266,906,1334,1364,1669,926,835,662,1067,477,348,155,509,682,236,459
ENSG00000087269,1649,1889,1494,1984,778,1424,1492,589,793,272,609,3219,1826,952,931
ENSG00000087274,3631,4709,4144,4416,1785,3192,3108,2634,1496,1147,659,2258,3134,1323,635
ENSG00000087299,238,343,416,304,97,466,379,376,354,184,167,1122,296,117,183
ENSG00000087301,118,257,91,111,45,96,76,55,7,38,36,284,91,38,14
ENSG00000087302,412,643,681,693,340,1460,1382,513,698,590,1272,3570,1195,1705,945
ENSG00000087303,2,4,2,5,6,13,13,0,0,0,7,4,22,0,0
ENSG00000087338,350,530,262,287,96,221,292,206,115,16,83,265,103,81,42
ENSG00000087365,5992,5946,5340,7002,2913,5071,4926,4722,5667,4741,2613,13799,5853,2699,3721
ENSG00000087448,198,195,177,211,101,234,223,124,113,44,64,222,196,62,75
ENSG00000087460,5313,5929,6060,8431,2786,5933,5934,3933,5348,7134,1735,7272,5666,3019,2708
ENSG00000087470,416,591,543,589,243,425,417,249,200,107,642,1338,678,185,215
ENSG00000087494,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
ENSG00000087495,6,18,19,17,5,31,53,5,0,0,0,0,1,0,14
ENSG00000087502,338,627,445,431,323,378,385,284,576,368,176,285,124,239,192
ENSG00000087510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000087586,15,21,22,34,14,236,246,88,64,139,94,376,89,36,79
ENSG00000087589,105,124,112,152,68,90,51,138,68,71,7,70,175,11,28
ENSG00000087842,0,1,4,0,0,27,49,5,3,0,87,258,51,2,14
ENSG00000087884,8,17,15,19,6,84,62,25,81,18,59,81,59,63,37
ENSG00000087903,58,23,44,44,22,247,172,248,1019,2319,25,739,128,22,195
ENSG00000087995,71,100,83,86,22,114,76,34,46,34,43,104,53,31,35
ENSG00000088002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000088035,46,80,51,115,36,67,46,31,25,12,17,39,17,39,30
ENSG00000088038,736,631,658,749,381,711,524,398,503,412,179,2599,527,254,322
ENSG00000088053,34,53,42,60,9,45,19,4,0,6,0,386,58,0,20
ENSG00000088179,671,1256,803,861,321,142,120,139,34,50,55,112,77,54,41
ENSG00000088205,1002,1446,1170,1455,551,724,615,569,1155,383,326,2449,383,397,349
ENSG00000088247,856,1231,1042,1175,511,1027,1555,729,510,348,376,4886,1364,527,446
ENSG00000088256,25,19,26,27,15,29,46,32,7,2,79,252,82,3,34
ENSG00000088298,130,144,203,222,99,311,378,219,474,204,121,203,229,147,221
ENSG00000088305,9,11,12,16,3,131,85,24,39,5,77,968,395,108,111
ENSG00000088320,0,0,0,0,0,0,0,0,0,0,0,75,5,0,0
ENSG00000088325,25,56,58,72,14,1311,1218,686,627,710,588,6124,867,338,683
ENSG00000088340,1,5,4,3,1,4,5,17,5,17,0,30,1,2,22
ENSG00000088356,103,123,115,93,72,181,168,74,124,184,173,395,152,101,60
ENSG00000088367,0,15,20,16,0,2,2,4,0,0,0,4,0,0,19
ENSG00000088386,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENSG00000088387,547,610,780,723,382,52,10,9,1,0,5,49,25,38,1
ENSG00000088448,748,1023,980,1091,424,1304,1491,1017,643,977,1234,1980,2291,828,1236
ENSG00000088451,72,100,85,118,81,91,75,46,11,4,39,90,64,52,18
ENSG00000088538,26,43,30,24,11,3,4,0,0,0,5,0,2,6,15
ENSG00000088543,40,74,92,77,26,35,12,1,5,0,11,4,22,55,17
ENSG00000088682,342,274,284,369,117,326,280,138,212,108,280,362,259,235,128
ENSG00000088726,80,104,79,248,55,102,15,8,23,16,7,2,32,11,12
ENSG00000088727,13,17,7,8,5,46,83,15,63,37,64,167,84,26,33
ENSG00000088756,0,3,1,0,0,0,2,2,0,0,0,0,0,0,1
ENSG00000088766,192,250,135,296,42,555,564,282,260,63,443,845,278,115,121
ENSG00000088782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000088808,168,233,253,193,69,3,23,13,8,4,82,1094,1,7,15
ENSG00000088812,275,413,364,395,159,298,392,126,109,83,172,225,348,85,207
ENSG00000088826,212,355,226,392,89,100,32,25,78,35,27,70,95,127,50
ENSG00000088827,56,139,42,88,89,2,6,7,13,0,0,2,4,3,7
ENSG00000088832,567,706,595,1024,422,1481,1083,1172,2498,1070,769,1414,834,696,623
ENSG00000088833,415,709,584,694,338,1042,791,882,1119,779,485,1408,632,349,378
ENSG00000088836,2,12,0,1,7,0,0,0,0,0,1,0,3,1,0
ENSG00000088854,131,142,150,164,89,166,173,106,53,29,25,38,178,57,29
ENSG00000088876,166,182,189,177,91,226,116,81,29,0,60,165,82,60,85
ENSG00000088881,12,43,51,15,6,1,1,0,0,0,0,1,0,0,2
ENSG00000088882,5,14,13,10,2,810,932,181,794,331,8,1829,2615,353,1520
ENSG00000088888,809,925,1139,1000,710,1570,1566,1122,1000,486,379,600,1375,488,699
ENSG00000088899,24,38,25,30,21,18,4,6,3,2,12,21,22,23,6
ENSG00000088926,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
ENSG00000088930,2427,2825,2291,2883,1122,1892,1580,1054,738,521,573,5710,1518,710,373
ENSG00000088970,434,561,419,550,220,256,226,196,93,85,197,881,122,257,86
ENSG00000088986,697,684,683,974,505,1593,1115,550,955,232,2255,1624,421,887,660
ENSG00000088992,106,150,134,192,54,898,874,512,1485,2054,371,166,265,179,464
ENSG00000089006,1266,1368,1251,1702,549,1242,1295,546,469,721,3123,4880,1503,434,396
